Κωδικός,Προϊόν,W%-Μήνας-Ετήσιο,ΔΤΚ,
1133,ΦΡΕΣΚΑ ΘΑΛΑΣΣΙΝΑ,Οκτώβριος,118,54
1133,ΦΡΕΣΚΑ ΘΑΛΑΣΣΙΝΑ,Νοέμβριος,119,28
1133,ΦΡΕΣΚΑ ΘΑΛΑΣΣΙΝΑ,Δεκέμβριος,122,51
1133,ΦΡΕΣΚΑ ΘΑΛΑΣΣΙΝΑ,ΕΤΗΣΙΟΣ,116,79
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,W%0,0,75
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Ιανουάριος,102,99
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Φεβρουάριος,102,31
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Μάρτιος,99,40
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Απρίλιος,98,66
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Μάιος,99,71
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Ιούνιος,101,28
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Ιούλιος,100,24
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Αύγουστος,99,63
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Σεπτέμβριος,99,60
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Οκτώβριος,102,21
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Νοέμβριος,103,38
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,Δεκέμβριος,103,0
1134,ΘΑΛΑΣΣΙΝΑ ΚΑΤΕΨΥΓΜΕΝΑ,ΕΤΗΣΙΟΣ,101,3
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,W%0,0,48
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Ιανουάριος,99,48
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Φεβρουάριος,99,80
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Μάρτιος,96,86
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Απρίλιος,97,39
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Μάιος,98,9
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Ιούνιος,97,74
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Ιούλιος,97,90
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Αύγουστος,97,80
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Σεπτέμβριος,98,38
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Οκτώβριος,97,0
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Νοέμβριος,98,99
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,Δεκέμβριος,99,14
1135,ΨAPIA ΑΛΙΠΑΣΤΑ,ΕΤΗΣΙΟΣ,98,21
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,W%0,0,91
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Ιανουάριος,104,10
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Φεβρουάριος,103,34
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Μάρτιος,103,12
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Απρίλιος,103,73
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Μάιος,104,33
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Ιούνιος,104,96
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Ιούλιος,102,55
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Αύγουστος,102,58
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Σεπτέμβριος,101,88
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Οκτώβριος,104,79
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Νοέμβριος,102,77
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,Δεκέμβριος,106,51
1136,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΜΕ ΒΑΣΗ ΤΑ ΨΑΡΙΑ ΚΑΙ ΘΑΛΑΣΣΙΝΑ,ΕΤΗΣΙΟΣ,103,72
113,ΨAPIA ΓΕΝΙΚΑ,W%0,10,26
113,ΨAPIA ΓΕΝΙΚΑ,Ιανουάριος,105,26
113,ΨAPIA ΓΕΝΙΚΑ,Φεβρουάριος,106,17
113,ΨAPIA ΓΕΝΙΚΑ,Μάρτιος,102,96
113,ΨAPIA ΓΕΝΙΚΑ,Απρίλιος,101,85
113,ΨAPIA ΓΕΝΙΚΑ,Μάιος,101,19
113,ΨAPIA ΓΕΝΙΚΑ,Ιούνιος,102,90
113,ΨAPIA ΓΕΝΙΚΑ,Ιούλιος,104,31
113,ΨAPIA ΓΕΝΙΚΑ,Αύγουστος,105,15
113,ΨAPIA ΓΕΝΙΚΑ,Σεπτέμβριος,106,74
113,ΨAPIA ΓΕΝΙΚΑ,Οκτώβριος,105,80
113,ΨAPIA ΓΕΝΙΚΑ,Νοέμβριος,106,69
113,ΨAPIA ΓΕΝΙΚΑ,Δεκέμβριος,108,46
113,ΨAPIA ΓΕΝΙΚΑ,ΕΤΗΣΙΟΣ,104,79
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,W%0,6,68
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Ιανουάριος,105,33
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Φεβρουάριος,103,27
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Μάρτιος,101,18
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Απρίλιος,102,17
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Μάιος,102,16
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Ιούνιος,101,92
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Ιούλιος,101,86
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Αύγουστος,104,83
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Σεπτέμβριος,104,2
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Οκτώβριος,103,61
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Νοέμβριος,103,49
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,Δεκέμβριος,103,88
1141,ΓΑΛΑ ΝΩΠΟ ΠΛΗΡΕΣ,ΕΤΗΣΙΟΣ,103,14
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,W%0,2,5
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Ιανουάριος,101,11
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Φεβρουάριος,99,35
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Μάρτιος,97,97
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Απρίλιος,99,16
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Μάιος,100,1
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Ιούνιος,100,3
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Ιούλιος,100,91
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Αύγουστος,103,47
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Σεπτέμβριος,101,8
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Οκτώβριος,101,35
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Νοέμβριος,101,64
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,Δεκέμβριος,101,53
1142,ΓΑΛΑ ΝΩΠΟ ΜΕ ΜΕΙΩΜΕΝΑ ΛΙΠΑΡΑ,ΕΤΗΣΙΟΣ,100,63
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,W%0,0,83
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Ιανουάριος,108,28
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Φεβρουάριος,113,69
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Μάρτιος,109,48
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Απρίλιος,108,46
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Μάιος,109,57
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Ιούνιος,107,83
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Ιούλιος,110,34
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Αύγουστος,113,95
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Σεπτέμβριος,109,43
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Οκτώβριος,111,32
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Νοέμβριος,111,75
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,Δεκέμβριος,110,44
1143,ΓΑΛΑ ΔΙΑΤΗΡΗΜΕΝΟ,ΕΤΗΣΙΟΣ,110,38
1144,ΓIAOYPTI,W%0,4,74
1144,ΓIAOYPTI,Ιανουάριος,93,29
1144,ΓIAOYPTI,Φεβρουάριος,93,87
1144,ΓIAOYPTI,Μάρτιος,94,26
1144,ΓIAOYPTI,Απρίλιος,94,42
1144,ΓIAOYPTI,Μάιος,93,23
1144,ΓIAOYPTI,Ιούνιος,92,92
1144,ΓIAOYPTI,Ιούλιος,94,1
1144,ΓIAOYPTI,Αύγουστος,93,37
1144,ΓIAOYPTI,Σεπτέμβριος,92,50
1144,ΓIAOYPTI,Οκτώβριος,94,4
1144,ΓIAOYPTI,Νοέμβριος,94,76
1144,ΓIAOYPTI,Δεκέμβριος,95,61
1144,ΓIAOYPTI,ΕΤΗΣΙΟΣ,93,86
1145,TYPIA,W%0,15,8
1145,TYPIA,Ιανουάριος,99,12
1145,TYPIA,Φεβρουάριος,99,7
1145,TYPIA,Μάρτιος,98,42
1145,TYPIA,Απρίλιος,97,66
1145,TYPIA,Μάιος,97,43
1145,TYPIA,Ιούνιος,98,49
1145,TYPIA,Ιούλιος,100,34
1145,TYPIA,Αύγουστος,100,67
1145,TYPIA,Σεπτέμβριος,97,79
1145,TYPIA,Οκτώβριος,100,12
1145,TYPIA,Νοέμβριος,102,21
1145,TYPIA,Δεκέμβριος,103,87
1145,TYPIA,ΕΤΗΣΙΟΣ,99,6
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,W%0,1,3
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Ιανουάριος,93,53
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Φεβρουάριος,93,99
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Μάρτιος,94,92
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Απρίλιος,92,98
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Μάιος,95,37
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Ιούνιος,93,37
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Ιούλιος,94,44
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Αύγουστος,95,7
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Σεπτέμβριος,96,0
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Οκτώβριος,96,38
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Νοέμβριος,95,86
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,Δεκέμβριος,93,70
1146,ΛΟΙΠΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΠΡΟΪΟΝΤΑ,ΕΤΗΣΙΟΣ,94,64
1147,AYΓA,W%0,2,50
1147,AYΓA,Ιανουάριος,98,92
1147,AYΓA,Φεβρουάριος,97,29
1147,AYΓA,Μάρτιος,98,78
1147,AYΓA,Απρίλιος,97,92
1147,AYΓA,Μάιος,97,68
1147,AYΓA,Ιούνιος,99,49
1147,AYΓA,Ιούλιος,96,62
1147,AYΓA,Αύγουστος,99,35
1147,AYΓA,Σεπτέμβριος,99,91
1147,AYΓA,Οκτώβριος,99,40
1147,AYΓA,Νοέμβριος,99,75
1147,AYΓA,Δεκέμβριος,97,86
1147,AYΓA,ΕΤΗΣΙΟΣ,98,58
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,W%0,32,91
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Ιανουάριος,99,64
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Φεβρουάριος,99,22
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Μάρτιος,98,54
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Απρίλιος,98,32
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Μάιος,98,17
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Ιούνιος,98,61
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Ιούλιος,99,54
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Αύγουστος,100,64
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Σεπτέμβριος,98,84
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Οκτώβριος,100,11
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Νοέμβριος,101,20
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,Δεκέμβριος,101,91
114,ΓΑΛΑΚΤΟΚΟΜΙKA & AYΓA,ΕΤΗΣΙΟΣ,99,56
1151,BOYTYPO,W%0,0,56
1151,BOYTYPO,Ιανουάριος,110,64
1151,BOYTYPO,Φεβρουάριος,113,53
1151,BOYTYPO,Μάρτιος,113,22
1151,BOYTYPO,Απρίλιος,108,79
1151,BOYTYPO,Μάιος,112,59
1151,BOYTYPO,Ιούνιος,111,96
1151,BOYTYPO,Ιούλιος,111,84
1151,BOYTYPO,Αύγουστος,112,56
1151,BOYTYPO,Σεπτέμβριος,111,10
1151,BOYTYPO,Οκτώβριος,112,47
1151,BOYTYPO,Νοέμβριος,110,22
1151,BOYTYPO,Δεκέμβριος,108,79
1151,BOYTYPO,ΕΤΗΣΙΟΣ,111,48
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,W%0,1,17
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Ιανουάριος,109,86
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Φεβρουάριος,107,60
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Μάρτιος,110,2
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Απρίλιος,108,59
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Μάιος,107,48
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Ιούνιος,108,22
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Ιούλιος,111,8
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Αύγουστος,110,75
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Σεπτέμβριος,112,85
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Οκτώβριος,111,18
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Νοέμβριος,112,30
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,Δεκέμβριος,114,70
1152,ΜΑΡΓΑΡΙΝΗ ΚΑΙ ΑΛΛΑ ΦΥΤΙΚΑ ΛΙΠΗ,ΕΤΗΣΙΟΣ,110,38
1153,ΕΛΑΙΟΛΑΔΟ,W%0,8,56
1153,ΕΛΑΙΟΛΑΔΟ,Ιανουάριος,95,48
1153,ΕΛΑΙΟΛΑΔΟ,Φεβρουάριος,95,5
1153,ΕΛΑΙΟΛΑΔΟ,Μάρτιος,94,39
1153,ΕΛΑΙΟΛΑΔΟ,Απρίλιος,93,71
1153,ΕΛΑΙΟΛΑΔΟ,Μάιος,96,33
1153,ΕΛΑΙΟΛΑΔΟ,Ιούνιος,95,78
1153,ΕΛΑΙΟΛΑΔΟ,Ιούλιος,96,3
1153,ΕΛΑΙΟΛΑΔΟ,Αύγουστος,98,82
1153,ΕΛΑΙΟΛΑΔΟ,Σεπτέμβριος,110,45
1153,ΕΛΑΙΟΛΑΔΟ,Οκτώβριος,112,59
1153,ΕΛΑΙΟΛΑΔΟ,Νοέμβριος,111,1
1153,ΕΛΑΙΟΛΑΔΟ,Δεκέμβριος,111,0
1153,ΕΛΑΙΟΛΑΔΟ,ΕΤΗΣΙΟΣ,100,89
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,W%0,1,57
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Ιανουάριος,108,91
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Φεβρουάριος,106,78
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Μάρτιος,109,94
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Απρίλιος,112,15
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Μάιος,116,15
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Ιούνιος,117,48
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Ιούλιος,120,66
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Αύγουστος,120,52
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Σεπτέμβριος,121,6
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Οκτώβριος,123,69
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Νοέμβριος,125,46
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,Δεκέμβριος,126,17
1154,ΑΛΛΑ ΒΡΩΣΙΜΑ ΕΛΑΙΑ,ΕΤΗΣΙΟΣ,117,41
115,ΕΛΑΙΑ & ΛΙΠΗ,W%0,11,85
115,ΕΛΑΙΑ & ΛΙΠΗ,Ιανουάριος,98,79
115,ΕΛΑΙΑ & ΛΙΠΗ,Φεβρουάριος,98,14
115,ΕΛΑΙΑ & ΛΙΠΗ,Μάρτιος,98,22
115,ΕΛΑΙΑ & ΛΙΠΗ,Απρίλιος,97,67
115,ΕΛΑΙΑ & ΛΙΠΗ,Μάιος,100,17
115,ΕΛΑΙΑ & ΛΙΠΗ,Ιούνιος,99,95
115,ΕΛΑΙΑ & ΛΙΠΗ,Ιούλιος,100,77
115,ΕΛΑΙΑ & ΛΙΠΗ,Αύγουστος,102,84
115,ΕΛΑΙΑ & ΛΙΠΗ,Σεπτέμβριος,111,71
115,ΕΛΑΙΑ & ΛΙΠΗ,Οκτώβριος,113,54
115,ΕΛΑΙΑ & ΛΙΠΗ,Νοέμβριος,112,58
115,ΕΛΑΙΑ & ΛΙΠΗ,Δεκέμβριος,112,80
115,ΕΛΑΙΑ & ΛΙΠΗ,ΕΤΗΣΙΟΣ,103,93
1161,ΦΡΟΥΤΑ ΝΩΠΑ,W%0,26,48
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Ιανουάριος,102,5
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Φεβρουάριος,103,62
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Μάρτιος,105,38
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Απρίλιος,104,63
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Μάιος,107,40
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Ιούνιος,129,27
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Ιούλιος,117,69
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Αύγουστος,116,68
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Σεπτέμβριος,119,27
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Οκτώβριος,111,76
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Νοέμβριος,115,69
1161,ΦΡΟΥΤΑ ΝΩΠΑ,Δεκέμβριος,109,72
1161,ΦΡΟΥΤΑ ΝΩΠΑ,ΕΤΗΣΙΟΣ,111,93
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,W%0,4,24
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Ιανουάριος,94,25
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Φεβρουάριος,94,29
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Μάρτιος,94,10
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Απρίλιος,93,17
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Μάιος,93,47
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Ιούνιος,93,88
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Ιούλιος,93,71
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Αύγουστος,93,90
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Σεπτέμβριος,93,98
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Οκτώβριος,93,60
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Νοέμβριος,94,72
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,Δεκέμβριος,95,19
1163,ΑΠΟΞΗΡΑΜΕΝΑ ΦΡΟΥΤΑ ΚΑΙ ΞΗΡΟΙ ΚΑΡΠΟΙ,ΕΤΗΣΙΟΣ,94,2
